trip_distance,pickup_hour,surge_multiplier,wait_time,driver_rating,previous_cancellations,rain,traffic_level,cancel_trip
2.2744913812779997,16,1.156769881419046,12.433185991320434,4.611630214551836,1,0,2,1
2.7513716481710997,19,1.7897655771649745,9.886621345964214,4.6619107628141565,1,0,3,0
1.6640527501642017,0,1.0,5.823517602596754,4.9053789236515835,1,0,1,0
2.9651725410046286,9,1.4986496755407024,6.830252694688969,5.0,2,0,2,0
1.8423158671278033,11,1.6719599497624893,13.789169771746353,4.628805183122834,0,1,3,1
7.396685194158891,15,1.2663597868560763,7.903118146780565,4.588090742942106,1,0,2,0
11.118664374987251,19,1.9180871111482432,15.327884481298941,4.874304877217587,0,1,3,0
0.9678862342468195,17,1.794467584140754,14.809646769242512,4.831929999616475,2,1,3,0
1.9592481944630578,12,1.0,7.337794533241123,4.815869351951355,2,0,1,0
4.671466784274678,23,1.077982864075505,5.938110521024909,4.282841512218999,2,0,1,0
11.581699548921529,10,1.0,5.0178453365640765,4.928013569299032,2,0,1,0
3.3193621332009005,7,1.4692951659074898,8.621062696796045,4.371723976879581,1,0,2,1
2.7859498760116463,8,1.5106493980290092,9.445740035712332,4.460666881543121,0,0,2,0
4.179097520961082,21,1.0,4.939939847440492,4.726791676116047,1,0,1,0
16.572418227466095,19,1.5470225919890666,11.97904015728589,4.387075574532839,0,0,3,0
7.988302913861872,14,1.1220550603931232,5.377625582819509,4.532862198995993,0,0,1,1
0.7395847057530486,2,1.4417095324423246,10.52587555831554,4.885195020142923,0,1,2,0
2.311033759914825,2,1.338182495789983,11.443267537385507,4.825307672667389,1,1,2,1
8.947719255024705,21,1.034175392071354,6.502581527868257,4.579774689466231,2,0,1,0
10.412649025369346,16,1.0157063093752323,10.228148956273223,4.836664902303219,1,0,2,0
5.54884932530403,4,1.0,4.019884218394047,4.859570140276428,1,0,1,0
6.396198809086507,0,1.2295665551482,9.432042552458233,4.824617469577819,0,0,2,0
10.683689912988058,22,1.1060434832746042,7.424343556866049,4.934362028654769,0,0,2,0
2.492297670659444,13,1.0,7.0840122373324474,5.0,2,0,1,0
4.329557428279413,16,1.0,3.9365488668204573,4.661951831117357,0,0,1,0
4.15794832747658,23,1.095300949821405,2.0,4.790192526955296,0,0,1,0
14.66939981329205,8,1.8137776780668664,8.637126098236632,5.0,0,0,3,0
3.3942301491530458,21,1.1611520093228518,10.707225496451429,4.532603929112083,1,0,2,0
4.435697698506338,1,1.0,6.592436955484961,4.412749227014377,1,0,1,1
18.37540769771299,2,1.3855133244853906,10.856988363204977,4.727112683282942,1,1,2,1
1.2758798845858816,9,1.4868888661319517,9.487137359300313,4.636447821196521,0,0,2,1
3.991178416867304,8,1.3191704671500486,10.2691777039439,4.999619526697557,1,0,2,0
4.924976447843202,4,1.0,3.3478034509399226,4.589547749577479,2,0,1,0
4.674659985255666,20,1.4421015780060096,9.148970722427025,4.474387489038461,1,0,2,0
1.0261653077771111,13,1.434562416189644,6.640516114390708,4.730280609590347,1,0,2,0
10.403332969284707,21,1.4433562460191878,11.227111094108029,4.6059593322429375,0,1,2,1
11.078733493552827,0,1.0510600690410314,7.816011828813296,4.847935093623567,0,0,1,0
2.7788237612797686,12,1.0,3.8890598347613965,4.6430326124515595,1,0,1,0
8.417230186420413,11,1.1162619210317533,9.183364506820599,4.592247832530781,0,0,2,0
0.8844883699467211,0,1.0,6.990689928527326,5.0,0,0,1,0
5.118975476654321,6,1.105610125166999,5.4143868925792935,4.761978955876127,1,0,1,0
2.0864348251845612,7,1.739763750177628,14.292497345229368,4.439082111239905,3,0,3,1
3.686307947716837,8,2.0278434957965716,15.895783908644582,4.725837494666342,0,1,3,1
10.066738706553878,7,2.091160606706332,16.234399114171474,4.830886205421124,1,1,3,1
2.209870397502692,3,1.0804933390732325,5.87715843064126,4.820042593148855,0,0,1,0
8.085378572262458,13,1.0244098443502387,8.117035292618437,4.8734374825655475,0,0,1,0
4.650611964215237,12,1.2775597792952726,9.471695064399897,4.531635673626369,2,1,2,1
2.6842259161994075,18,1.689514861210897,8.835203815347096,4.768365042790993,0,0,2,0
11.955261810148526,21,1.0955703971113868,8.729657680968897,4.79133760214608,1,0,1,0
12.62121296822352,19,1.7554481852254675,15.38153875959649,4.983282358340059,0,1,3,1
2.4274633966232715,20,1.7698328835937087,8.433352668716285,4.388242600995232,3,0,2,1
3.3831434997349246,10,1.0,3.4923580900077495,4.667151602993594,1,0,1,0
12.83100536911585,1,1.2014108356253124,7.573963959877117,4.8196198310094935,2,0,2,0
2.1357772522654774,16,1.2819539514767917,11.382096706070314,4.8414064719221575,0,1,2,0
2.3577264653977545,12,1.4942938619897232,9.416015282109734,4.617795012699365,1,1,2,0
5.316256026651983,3,1.013885603243088,4.734219183862651,4.867566107045897,2,0,1,0
12.156755199473544,20,1.7282036210462222,11.402575449686177,4.5869214059429195,0,0,3,1
4.137916148686627,6,1.2502767605515825,13.674358400097717,4.665474173141833,2,1,2,1
9.200036709294354,0,1.1266330267956288,5.323508974456036,5.0,0,0,1,0
4.246324711964141,6,1.0,6.471508024697146,4.681784827929395,0,0,1,0
2.969175396330434,21,1.2295933240346095,10.971339863555368,5.0,1,0,2,0
13.998582155955843,5,1.0023385214658507,5.653410694738652,4.7298683822119765,3,0,1,0
7.684016299273109,4,1.0,4.894455958270955,4.972675302707668,3,0,1,1
10.686701999519656,11,1.1913662141753272,6.990765950207011,4.8851344419005445,0,0,2,0
1.608686547110663,2,1.103138052527733,5.057775900366536,4.958151684824486,0,0,1,0
1.170119085549158,6,1.6214329942556596,11.858667959232653,4.558113768534305,1,1,2,1
7.9902297015347905,7,1.4936122167168653,9.135464698809653,4.746122169753243,2,0,2,1
0.6241573821323527,3,1.0,8.061916901364832,4.721433983051919,3,0,1,0
6.132263431228893,6,1.0,8.1546442793383,4.645517996679263,0,0,1,1
6.374692547007779,1,1.3193480167543439,11.700878322774185,4.783360314896623,1,1,2,0
6.82534462966295,2,1.7605677958082455,13.243806989522504,4.738866692667647,0,1,3,1
8.298985066710552,12,1.092410617127574,8.324697162501234,4.972426480737016,2,0,2,0
5.015868909176251,8,1.5841396736340516,12.927540849389498,4.671024287610423,1,0,3,0
0.2799766402442706,3,1.1414840662825554,5.436888830274057,4.852101223916828,3,0,1,1
0.3157648885103098,9,1.751639666778658,12.558972279720082,4.721441592408027,0,0,3,1
3.1680080765670375,9,1.5148780634807306,7.600340884219336,4.618039751241294,2,0,2,1
12.402127152466345,18,1.6178843444025643,8.27409983257315,4.707356566634847,2,0,2,1
13.447153916707896,3,1.4277982440218921,14.898234350111874,4.617896303454054,1,1,2,1
13.861699724018983,5,1.1466547554224098,10.704287061963814,4.52540220662213,2,0,2,0
2.4794619856875153,12,1.434739748643476,10.407074677975729,4.764258294151478,1,1,2,1
18.72417865187056,11,1.067929381998235,5.649153299319609,4.610407732310005,0,0,1,0
7.495439526691472,0,1.2830161372346305,9.91840471515809,4.966510293533026,0,0,2,1
7.6857723280127805,16,1.4338758162280365,11.159274379160324,4.477035562529517,3,1,2,1
7.4101701399048,21,1.1187713384138456,7.276079091690971,4.643774903022383,3,0,1,1
1.7462289417817167,11,1.0,5.928301124422815,4.406865228531581,0,0,1,0
10.504991218326502,4,1.0,6.728039861329785,4.632048198470495,1,0,1,0
1.224507722167471,5,1.0,7.029851620129764,4.626212112193707,3,0,1,1
1.6468662506089635,4,1.1380138938868516,7.226972316680792,4.795330208160111,0,0,1,0
2.2156995172653415,10,1.1495571736482426,5.184869355335224,4.620106901905429,1,0,1,0
9.987236155448027,17,1.95737671099019,13.567765954233323,4.525761393998474,0,1,3,1
11.275925546247876,1,1.0,8.496962732949413,5.0,1,0,1,0
5.22137866637484,4,1.4881058892057433,12.93380457711031,5.0,0,1,2,1
2.0493805636224875,12,1.6801181763988184,13.27148188313743,4.788349347275512,3,1,3,1
5.419051814648254,21,1.0905717600497367,5.008748646284781,4.872964887698203,0,0,1,0
3.3786857945295417,5,1.1050319552276355,3.894662055654506,4.790551270415339,1,0,1,0
6.635345677246898,18,1.4880441243373603,8.847020018109482,4.7733628086570885,2,0,2,1
0.9903389386104096,22,1.0,9.614528015619825,4.25834384475435,1,0,2,0
1.9919145339801718,20,1.5831211103199756,11.0464893662563,4.669218954605062,2,0,2,1
4.979125169377553,11,1.0,5.9237988170707,4.783493017964259,0,0,1,0
2.4196320208289115,16,1.0741016951336448,8.093151123298778,5.0,1,0,1,0
7.533441675305408,9,1.427843091765997,10.219920609096889,4.7359828739092835,1,0,2,0
3.933661270133536,9,1.4500548807114786,10.094729043401447,4.672383533067704,2,0,2,1
0.9244213157868537,15,1.2875878141139225,12.783839691883678,4.66632301550543,1,1,2,0
5.84435198519393,3,1.2955935822330762,7.79170997623422,4.647648341955781,1,0,2,0
12.90364918339875,8,1.521907156253767,10.389386236626589,4.916599987703374,1,0,2,1
4.202198211923222,2,1.0,6.691617048444653,4.577092243261781,0,0,1,0
2.088548624063014,16,1.0057502309038229,7.239190010540957,5.0,1,0,2,0
5.771908620427165,6,1.0792711017733665,6.057832753176476,4.865447221531484,2,0,1,0
8.476153747269247,4,1.0,3.7201608005715228,4.955715033587875,2,0,1,0
7.980453282864143,21,1.0,6.870851530553422,4.723315702402493,0,0,1,0
8.10406082217556,17,1.5407090383398832,9.136687300880066,4.573669695097271,0,0,2,0
4.646791123067923,8,1.842277127428943,16.9585167186233,4.595284802318684,1,1,3,0
7.903079476120159,12,1.0,6.702810242319104,4.781324406844535,1,0,1,0
11.327792288596292,6,1.1753428945740425,9.290172862487694,4.858920076589042,0,0,2,1
4.218451263964944,4,1.0,5.99725686173385,4.646887897496292,0,0,1,1
0.9779788431297929,14,1.3491673858801807,8.39280693086956,4.657169937857763,1,0,2,0
10.262320622379553,8,1.6985936725762236,13.550455915003528,4.501484398654235,0,1,3,1
4.690862790106609,8,1.453714371428562,9.699666895260393,4.718704699287722,0,0,2,1
5.561126516391237,2,1.0527480833027731,5.449144498801071,4.423596486261513,0,0,1,0
8.82498260262912,3,1.0,7.124618213157522,4.894745246170474,1,0,1,0
2.873140760411294,23,1.4648709597301566,13.911750718802717,4.6330394025111,0,1,3,1
3.6756525787453507,10,1.0,8.748841860534018,4.787682539899329,3,0,1,0
2.4647023091656797,14,1.0372842248655825,3.660846331310662,4.885786402706443,3,0,1,0
5.892714847110987,6,1.046330151023423,7.223631729978104,4.920643514410732,0,0,1,0
4.336085220242818,0,1.0613265544661143,4.998999928175279,5.0,1,0,1,0
3.7114892249329863,22,1.3569628586939493,9.044694247682136,4.624284051357369,1,0,2,0
6.155747156894419,23,1.5377382919082645,11.049584117781658,4.908086178528968,1,0,2,0
3.00653557962861,11,1.3453840237121883,9.209477511323845,4.420438904315141,0,0,2,0
16.444081883916652,14,1.3481362002515422,11.408355087991081,4.9058881111854085,3,1,2,0
1.470294988515287,12,1.068753269655145,8.816346015378905,4.726499428699129,0,0,2,0
8.034818411629438,3,1.1414110390606782,7.743860502281761,4.706961508099966,2,0,1,0
5.2911869802054,14,1.2769135779310032,9.845681812510373,4.592285265340675,0,0,2,0
1.0256884378323947,17,1.5781942535451918,8.054927352977488,4.668595034311059,2,0,2,0
3.4012298861835224,18,1.4133115415116533,11.363813714252954,4.704083433442584,1,0,2,0
11.421510351167417,10,1.5912688134356796,10.530984245520086,4.585937186442707,0,1,2,0
8.988878833217207,11,1.267347279615823,13.489215855090961,4.480571270074237,0,0,2,0
2.9561452786829308,20,1.9212824398669968,9.16847546602143,4.439682403439334,0,1,3,1
5.140977519532842,10,1.0168651367610195,4.4117997776282705,4.9386622011854255,2,0,1,1
2.293165529167398,16,1.0943715505756044,5.82349904671072,4.519010433412387,0,0,1,0
14.1267344650444,4,1.0016374241931294,2.631621153652256,4.827521162446242,1,0,1,0
15.778846889131664,2,1.2428761258880763,10.585087366920629,4.578968752878801,1,0,2,1
6.113804757496824,3,1.3271899545423942,8.954605413604522,4.652353264988877,2,0,2,0
8.106864458290266,16,1.2585975175683897,7.130126210131639,4.453513752167201,1,0,1,0
3.3481096383846882,9,1.4061532894258915,9.540339055616144,4.246789581170144,2,0,2,0
1.9251715459228258,15,1.0,9.166944501149377,4.840628508444001,2,0,1,0
3.805409478105753,2,1.0,8.49840482052979,4.573353720657005,1,0,1,1
8.315445612006156,19,2.012884748754939,13.628179821382005,4.979897285394469,2,1,3,1
3.9380973954262304,1,1.0,5.976655366694559,4.698163529322972,2,0,1,0
15.34050173285912,15,1.0,4.655448678262228,4.504282322002269,0,0,1,0
4.122075986295204,23,1.058462295248674,6.146151165445954,5.0,0,0,1,0
6.407095717259326,7,1.5121461064199546,9.440028054484475,5.0,1,0,2,0
3.324077590170358,10,1.0456355973132696,5.161254247411188,4.477183728353383,0,0,1,0
7.443503915422841,5,1.0,7.443753887929947,4.948681159437433,2,0,1,0
1.6171671235710472,15,1.3249589872245342,9.86049047337117,4.747925503647799,0,1,2,0
3.6384059705101555,14,1.4685619374218482,11.499845802485032,4.50471999026724,2,1,2,1
2.6682827091804846,12,1.0,5.9576731815941555,4.778073238879076,2,0,1,0
1.6912451819981957,17,1.9459871985029382,13.780616518112634,4.6649410940191975,1,0,3,1
4.686688573569626,7,1.409734564001218,12.551121546040683,4.58003559533603,1,0,2,1
12.564376976017114,5,1.0,5.533593725473359,4.308532282173202,0,0,1,1
6.730272615902177,3,1.4420536705904068,12.54637900755036,4.616712313350395,2,1,2,1
4.9284690022257225,19,1.413123245542709,9.367435639758005,4.645030939866042,0,0,2,0
11.821602396857283,19,1.501428721188399,8.433920223806686,4.975436187300913,0,0,2,0
6.0449898387360115,4,1.2809657530148242,8.876111136973064,4.568662130874517,1,0,2,0
1.7656563688044482,22,1.2147076827445973,9.254621651955993,4.680494923250875,0,0,2,1
5.395777795298293,3,1.0635100011597924,7.491837353612432,4.719786757405777,1,0,1,0
0.7625033159884929,6,1.3405496304050992,8.136203811534136,4.923709988851066,0,1,2,0
6.3903739486186515,3,1.272651162233606,8.628989419462265,4.8277354279760605,1,0,2,0
3.487910773065869,3,1.1230460047759976,5.51543644684049,4.733080732059941,1,0,1,0
17.286956703065172,18,1.6675142073501457,12.544506427209114,4.662359512245436,0,0,3,0
1.7486824528501648,11,1.0,7.749792504331505,4.727349329479846,0,0,1,0
1.8584524372416098,9,1.3515560931806574,7.587895246496963,5.0,0,0,2,1
6.622637926286761,13,1.3167217733304373,10.995648516568224,4.720583478104648,1,0,2,1
13.451563867692673,4,1.0,2.8974364268534516,4.735924454526385,1,0,1,0
6.150142832408828,3,1.1177000636790337,3.7045812961053186,4.523200228650712,2,0,1,0
11.570341422684585,23,1.31577712830443,7.652606792679314,4.701472536284713,0,0,1,0
1.694780378051516,22,1.4220124891791834,14.572029251870427,4.837586594410285,0,1,3,1
4.4042496578423345,7,1.3995662173706094,9.286686350754588,4.586658978388989,2,0,2,0
4.198335819145957,0,1.0,6.593060521778499,4.304807340021676,0,0,1,1
2.2745309886137672,23,1.2295140979337416,11.308795800262361,4.7750911715254505,1,0,2,1
15.873586508896551,1,1.06443105001082,6.244194927149869,4.673814838974775,1,0,1,0
7.355131959644631,22,1.0220189314205133,4.383418881312598,4.579018647214365,0,0,1,0
2.767139822741691,1,1.1007304357473262,6.459201829654133,4.720571715586467,1,0,1,0
10.243109497220544,8,2.150544890535689,13.05478575478648,4.688591766629412,1,1,3,1
1.113630402728359,22,1.0556874722368146,5.058868898360441,4.567691711496942,1,0,1,0
1.2757801557266235,11,1.0,7.422214425708074,4.4897559940435,1,0,1,0
1.9593684050059643,14,1.0006381540963314,5.888482005362214,4.599286076218457,1,0,1,0
3.3746319004634904,2,1.0,6.3132803138014975,4.393692936951272,0,0,1,0
8.787734669647051,2,1.6836484137964942,16.84683093898806,4.729891217932662,0,1,3,0
8.99980983868449,16,1.0,5.0531382956389495,4.705838100787114,3,0,1,0
6.486075102325026,13,1.0064407522431942,5.794515633459087,4.844489397044196,0,0,1,0
9.35528058826908,15,1.52765133775802,15.249769146905273,4.831178427557517,0,1,3,1
3.7568182966474764,12,1.3830725561667374,11.50849027071413,4.8541604439975945,2,1,2,1
6.745284635590098,14,1.0,6.396435315229876,4.649209658720554,4,0,1,0
10.43324992730792,11,1.4613460165671837,11.711950228350188,4.690747756546732,1,1,2,1
4.249770307670009,13,1.4129998225801594,14.309703469827008,4.655643719256773,1,1,2,0
7.271779444780769,7,1.6365725283182688,11.970122405550404,4.89520814387119,1,0,3,1
4.494243028392366,21,1.0,3.1874889187920954,4.851133167748863,1,0,1,0
2.521846349006415,22,1.2351662354974058,8.015063893800443,4.637466310853529,1,0,2,1
8.97444854180749,0,1.0,5.614421386780403,4.460054946981957,2,0,1,0
2.976943039068713,16,1.136315478572961,12.553930951217247,4.602222776191262,1,0,2,0
2.2764544314718647,18,1.5295224758345243,9.47058477434536,4.973615870097721,0,0,2,1
8.020351273624804,18,1.5891840579594814,10.589925254643564,4.733331163471969,2,0,2,1
5.299666844453286,10,1.053289172022704,4.096526134118252,4.751520171479626,3,0,1,1
15.824451891854082,16,1.0,7.60939442176102,4.838784646638252,1,0,1,0
10.46994687542941,13,1.1592024898576083,5.8066839319668695,5.0,1,0,1,1
0.8866281302534227,5,1.0,4.473132764284261,4.576045574349225,0,0,1,0
0.6291965470183684,9,1.9342225579424344,13.456251495676897,4.912570738606643,0,1,3,1
3.3819089763780097,22,1.20135542946487,8.252929447782893,4.919444038321288,0,0,1,1
6.019271971580409,3,1.2377263259342226,8.84346232584287,4.648610974975644,0,0,2,0
12.398905618483173,14,1.0,5.035835425650078,4.91836106781493,0,0,1,0
9.703043405544125,23,1.3017980502789095,10.462394636730668,4.657224966489072,0,1,2,0
6.783993500859937,18,1.7044552165571154,13.040735180788653,4.935436992636868,0,0,3,0
4.611512526207349,2,1.267635042915782,11.579879344857789,4.839264572416065,1,1,2,1
1.0063559581321442,5,1.0562854480457131,3.7116424379083743,4.93722909480846,2,0,1,0
5.08287246492786,22,1.5608067247172728,12.75665295750434,4.820516053595668,2,1,2,1
4.494284257933183,18,1.4249279665507186,10.627833395492447,5.0,2,0,2,1
5.0597993648553725,5,1.2007560180394132,10.532437146599921,4.623108624204582,2,0,2,1
3.3258825212489267,10,1.4825923583030653,11.351388896685148,4.340357052118179,1,1,2,0
4.59488714399752,10,1.0578650054681453,9.308183530554455,4.944789750629202,0,0,2,0
3.5347208570253392,21,1.0,6.713627987747298,4.610735896953131,0,0,1,0
15.45524211990477,22,1.428482002929658,13.326956476070773,4.423681656307284,0,1,3,1
3.6080650803289296,6,1.196749610694231,10.06138773296193,4.7228202984453045,3,0,2,1
12.445876348486935,8,2.062643073460886,14.27449167446789,4.6485399998764425,2,1,3,0
11.252774730859262,22,1.0534347213453785,5.1894354915194185,4.548809858661616,0,0,1,0
3.304559013239986,5,1.0,7.928373351542519,4.829178084055179,3,0,1,0
2.6572263105829896,23,1.1662931447189837,4.318848523955626,4.544196115696003,2,0,1,1
8.682376601931404,15,1.5926285854855393,13.254101489458382,4.790122609886278,2,1,2,1
1.8007987357091795,20,1.4897896941108562,8.054312318721784,4.930529620652338,1,0,2,0
2.883218710219135,11,1.089579621823593,5.371554831718148,4.649010605919282,1,0,1,0
1.2819629316750787,0,1.0,5.161806271672564,4.452087542783953,3,0,1,0
6.855036748520151,20,1.7697238046390316,13.813845970835906,4.914303187116208,1,0,3,1
5.875043327180925,12,1.0600657834151228,7.307113990354448,4.644665645656171,1,0,2,0
3.3646712446848506,12,1.0,5.104509617368601,4.653882720295278,1,0,1,0
0.6754117654888439,2,1.1328646411544643,4.647011025835203,4.519724864020565,3,0,1,1
3.0456160343426584,20,1.6046959536635153,12.962312467404018,4.828460247002235,0,0,3,1
17.344304568303357,12,1.2605513651124165,4.29222800064894,4.709865633158969,2,0,2,0
1.6699199649412977,20,1.4086541420367777,8.468690417236818,4.682659772770358,0,0,2,0
14.992847093633362,16,1.0835336651487606,11.313414941491953,4.319011109197873,0,0,2,1
12.204419620433008,20,1.9335847264720067,11.576230293549752,4.419036611214499,0,1,3,1
18.163717355011194,17,1.4858337368127756,8.890713466738417,4.670531954675699,2,0,2,0
2.601719365918872,10,1.0536389218847577,4.637246232731713,4.623702117035181,1,0,1,0
6.36736340590193,1,1.0,8.018902511757473,4.944771183708519,0,0,1,0
7.921027632814095,6,1.0,7.682248817774893,4.600407630636432,0,0,1,0
2.6199353356710886,16,1.0,5.705860183984593,4.457038772822272,2,0,1,0
6.449862906242144,23,1.0,6.811981941012418,4.629844358879689,0,0,1,0
2.7063620070876264,22,1.3711467099318202,11.924995964706678,4.838323715024278,3,1,2,1
19.460423314050892,2,1.0,5.393764260781046,4.741015067846926,2,0,1,0
3.3406175810131837,5,1.398797597108681,11.912400749516284,4.870224819676047,2,1,2,0
3.920398026922753,17,2.0992094407497452,13.47186837881918,4.644975714348991,1,1,3,1
1.532912731276467,17,1.767515421906726,12.806016634986868,4.46417835712743,1,1,3,0
6.873898197342271,16,1.493736741425368,10.330035429778091,4.512151691863599,4,1,2,0
5.127228812194174,15,1.230594658596774,3.7009740436143987,4.781887706128451,1,0,1,0
0.1617942889914916,17,1.8300399191297636,14.375942348154954,4.52873029634376,2,1,3,1
2.8104821602196934,12,1.4312822236766845,11.118571703225419,4.667459259686182,1,1,2,0
6.3692871110597356,23,1.0247271452108755,7.6601617779364926,4.818148867102066,0,0,1,0
8.940415585065725,18,1.481080981872492,9.822100387060756,4.5307131397082046,0,0,2,0
1.7613515841770064,14,1.0,5.726759124213114,5.0,2,0,1,0
2.5355539434389502,18,1.3991566979468855,9.062843881731414,4.760392180034353,1,0,2,0
2.3448420235058323,12,1.3882827995025624,10.037409284521805,4.743560467949745,0,1,2,0
3.6698200058125607,10,1.0,4.4736228341799364,4.19554441650241,2,0,1,0
9.327424696694553,1,1.16641920547839,2.4058765675043756,4.917980991818166,2,0,1,0
1.4692381170937665,17,1.4833185259301607,8.30284916413241,4.965611377797393,0,0,2,0
8.943864627769406,7,1.8826126179685412,14.051407721300333,4.675022622929987,0,1,3,1
3.070069462982177,21,1.0,5.206502378695309,4.69944277786662,0,0,1,0
5.779120613186887,4,1.1998259832523737,9.912708374299921,4.718924208933871,0,1,2,0
14.99873113222943,10,1.0,7.5453745409543505,4.511587963285151,1,0,1,0
5.275022208551286,3,1.0,10.082868221859739,4.689044327932235,0,0,1,0
3.198240986002359,15,1.1744311114743111,6.458498352963894,4.857281242399163,2,0,1,0
6.50941335279299,18,1.4699325639556318,9.666217756630886,4.653867666672059,2,0,2,0
6.098415032309992,11,1.0,7.048429607576132,4.571783746692329,0,0,1,0
3.272188543706027,8,1.4507081725050748,6.3911922717408,4.473233928638729,0,0,2,0
1.507734413488863,16,1.0,6.117011127718286,4.69598024964607,0,0,1,0
0.8066485826001386,10,1.4273911086847177,12.178018404515424,4.600529125717181,2,1,2,0
2.9089644210467602,15,1.162257659886967,10.266683808107498,4.515517403031209,2,0,2,0
3.729802212605523,0,1.1807630805670686,5.693805346690926,4.37459901582665,0,0,1,1
1.55072552469086,4,1.0,7.463735005932845,5.0,1,0,1,0
15.654571938364253,22,1.0583883022284002,3.1239766709845513,5.0,1,0,1,0
1.1122763220907324,19,1.5126312514587,8.679610136692435,4.351445605223792,0,0,2,1
3.859925311770945,20,1.9410383276786891,12.145282570111476,4.654578798443815,0,1,3,1
8.282777070029422,20,1.4657695156550852,7.897783653698713,4.831906293917828,1,0,2,0
7.1555696211849344,21,1.494248532970657,14.216465029152618,4.736861812815621,0,1,3,0
0.9311838623317027,0,1.0884842582801157,6.011591839763527,4.60027322084231,0,0,1,0
5.225182957101653,21,1.1057960713838793,7.33701585240787,4.239157612811207,0,0,1,1
11.169399158646993,1,1.261908316938801,8.904915221947784,4.446372639004938,2,0,2,0
6.196545698049757,4,1.406890613312097,11.421788026865412,4.667609036611735,1,1,2,0
9.483966069136956,4,1.1466995918173666,8.289531813523213,4.4005106662788505,3,0,2,0
5.275754420791726,14,1.1067997778058971,7.493540631555543,4.556387043276347,1,0,1,1
5.058395083232237,21,1.145482617414665,5.6034662501948,4.923726466830843,1,0,1,0
1.195828664898979,2,1.4826422324191766,10.914408062853266,4.480191049689026,1,1,2,0
6.004205931776466,9,1.5523323782728589,7.030547205079091,4.524831518700978,0,0,2,0
7.965591937622924,16,1.0,4.944125511876683,4.946744855667239,2,0,1,0
6.041608386939652,4,1.404456961088927,12.01204246671293,4.527848639659636,1,1,2,0
3.612453213241399,8,1.401334097227589,8.594598593454167,4.622691676820448,1,0,2,0
8.894155767136805,0,1.3564861252037965,10.243365975054246,4.695389888782907,1,1,2,0
7.977561826436007,11,1.3372951385302259,9.580263806017358,4.393496344634068,0,1,2,0
4.643333474190389,7,1.4955370996198734,12.888494320520016,4.546775833877866,1,0,3,0
3.9935144481172893,18,1.5938957178234852,9.628056867438552,4.718475358327985,2,0,2,0
1.7340985953628674,22,1.0,5.725132135186077,4.520914407814992,0,0,1,0
1.9001748858614396,3,1.1811405170852511,7.229652398699445,4.516396187672207,0,0,2,0
17.594468227335163,2,1.2363596980793514,9.838694272470649,4.702608674875391,0,1,2,0
6.579350178018352,14,1.6646904523256567,11.772220755950102,4.706298312452399,0,1,3,1
5.619766016197541,6,1.279608635103362,12.491527279723135,4.6132253074041625,2,1,2,1
1.5441167357442889,9,1.4555053609104747,8.597791291137355,4.527854167320933,1,0,2,1
4.495995439173066,21,1.2211879178828884,7.24361265928882,4.550380787075671,2,0,2,1
4.602319308951236,0,1.1006411040026554,4.865993970815093,4.259751305309816,0,0,1,0
4.520310611929329,7,1.4306195582098178,8.171145980821722,4.631635635950773,2,0,2,0
1.8013415591940607,0,1.0,4.79659224909822,4.902054917367203,0,0,1,0
6.028486431467266,10,1.107168037389059,6.212969870811008,4.424897822086252,2,0,1,0
2.9899815786915482,16,1.0,7.746617610802906,4.473315796341476,0,0,1,0
4.02670177558771,4,1.0,6.8145484189344785,4.579232340501363,0,0,1,1
16.64017765771773,21,1.1490137522099841,5.234087251053631,4.532581973276992,1,0,1,0
1.527229128259911,7,1.691378290199255,10.53260152610064,4.9013213082065255,0,0,3,0
2.9348064396134053,1,1.267101780491777,6.745429710963779,4.746608590305897,1,0,2,0
7.528507706392398,4,1.0,9.238681731904938,4.803758603490344,3,0,1,1
7.034157918102483,7,1.6542806773769683,9.481395092888487,4.789307301388143,3,0,2,0
2.330133030756295,12,1.1206535723454303,4.478753672809548,4.545394058079459,1,0,1,0
7.251019677500452,4,1.0391828707716102,6.948324471047775,5.0,4,0,1,0
4.126373476052337,14,1.4768373605625942,9.653921444573209,4.157477487237912,2,0,2,0
3.3963471458265064,3,1.0896797332033235,6.013286555503343,4.586170360265493,1,0,1,0
1.6954039603038145,19,1.4992519203259254,8.573061743619482,4.572282834970994,2,0,2,0
9.914288968934727,0,1.0,6.973322888855758,4.516357566698042,0,0,1,0
1.3920281960823844,7,1.9096754918438799,14.816936861749008,4.4993122193001,1,1,3,0
11.002812860700333,2,1.0994414528207583,6.12436777975806,4.645413335954897,1,0,1,0
14.859965222970583,9,1.6461717016257118,7.740708662973514,4.804792102415347,1,0,2,1
4.363177057701131,19,1.3848773342492855,7.807659529497465,4.554651619023597,2,0,2,0
0.39642526043342974,1,1.1711849737577484,9.362703107333623,4.451550693290154,1,0,2,1
7.054904239684155,10,1.2332372333223984,11.129183521196758,4.704639195711475,1,0,2,0
7.192735853501928,14,1.0,7.916784982545771,4.890817020431326,1,0,1,0
3.747306036865418,19,1.5478140575555808,9.70572449419366,4.5946936625807915,2,0,2,0
1.8245560857153622,0,1.0060785372501302,3.3290614906387663,5.0,1,0,1,0
6.976348953441349,21,1.0,5.412645033965941,4.887728004535789,2,0,1,0
0.8264850328264287,0,1.2051246943269462,7.417967656853798,4.509763125922409,1,0,1,0
